iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,1,0,0,0,131,213,2321,5,0,5,0,0,15,15,15,,,,,,,,,,,,,774.6933975000029,775.6941798000007,775.6776150000005,780.4813103000015,780.4813103000015,None,776.6783057300011,None,"['num_1', 'num_3', 'num_1']","[0.5442855000001146, 1.0398514999978943, 1.511987300000328]",780.4813103000015,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,1,0,0,1,131,323,2212,5,0,5,0,0,16,16,16,,,,,,,,,,,,,789.4547947000028,790.4558364000004,790.4558364000004,795.2600581000006,795.2600581000006,None,791.4571288300024,None,"['num_1', 'num_3', 'num_1']","[0.5170972999985679, 1.0053412999986904, 1.4294836999979452]",795.2600581000006,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,0,0,0,1,313,122,1211,5,0,5,0,0,17,17,17,,,,,,,,,,,,,804.2841179999996,805.2843290000019,805.2679741000029,810.0714542000023,810.0551245000024,803.2841001000015,806.2688333300023,None,"['num_1', 'num_1', 'num_3']","[0.6420588000000862, 1.0338195000003907, 1.4499794999974256]",810.0551245000024,803.2841001000015,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,0,0,0,0,213,131,2323,5,0,5,0,0,18,18,18,,,,,,,,,,,,,819.0457146000008,820.0465249000008,820.0465249000008,824.8500602000022,824.8500602000022,818.0630746000024,821.0478633300002,None,"['num_2', 'num_1', 'num_3']","[0.8231135999994876, 1.4951414999995905, 2.2070528000003833]",824.8500602000022,818.0630746000024,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,0,0,1,123,212,2133,5,0,5,0,0,19,19,19,,,,,,,,,,,,,833.8741251000029,834.8752082000028,834.8582422,839.6621704000027,839.6621704000027,832.8742261000007,835.8589242299997,None,"['num_1', 'num_2', 'num_3']","[0.42698879999807104, 0.8989473000001453, 1.7788872999990417]",839.6621704000027,832.8742261000007,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,0,0,1,1,123,231,1113,5,0,5,0,0,20,20,20,,,,,,,,,,,,,848.6690973000004,849.6702603000012,849.6702603000012,854.4739509000028,854.4739509000028,847.6865653000023,850.6710786300021,853.490436600001,"['num_1', 'num_2', 'num_3']","[0.6071767000030377, 1.0553754000029585, 1.4630851000001712]",854.4739509000028,847.6865653000023,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,1,0,1,0,213,322,3211,5,0,5,0,0,21,21,21,,,,,,,,,,,,,863.497895200002,864.4987954999997,864.4819634000014,869.2860483000004,869.2860483000004,None,865.4828640299995,868.3017720000025,"['num_2', 'num_1', 'num_3']","[0.4352493999977014, 1.2273741999997583, 1.8588756999997713]",869.2860483000004,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,0,1,0,0,321,112,1331,5,0,5,0,0,22,22,22,,,,,,,,,,,,,878.259763500002,879.2605675000013,879.2605675000013,884.0642851000011,884.0642851000011,None,880.2608487300015,883.0803637000026,"['num_3', 'num_2', 'num_1']","[0.5368045000031998, 1.0328020000015385, 1.6568050000023504]",884.0642851000011,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,0,1,1,321,213,3221,5,0,5,0,0,23,23,23,,,,,,,,,,,,,893.0716705000013,894.0726630000026,894.0726630000026,898.8763838000013,898.8763838000013,None,895.0731478299997,897.8927856000009,"['num_3', 'num_2', 'num_1']","[0.7325944000003801, 1.3970641999985673, 1.948736700000154]",898.8763838000013,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,0,1,0,321,113,2311,5,0,5,0,0,24,24,24,,,,,,,,,,,,,907.8831344999999,908.8841721999997,908.8841721999997,913.6883105000015,913.6883105000015,None,909.8850493300008,None,"['num_3', 'num_2', 'num_1']","[0.44889060000059544, 0.9529426999979478, 1.592672599999787]",913.6883105000015,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,1,0,0,0,213,122,3231,5,0,5,0,0,25,25,25,,,,,,,,,,,,,922.6786291000026,923.679759300001,923.679759300001,928.4840053000007,928.4840053000007,None,924.6803110300018,927.4992912000016,"['num_2', 'num_1', 'num_3']","[0.8528162999973574, 1.3729463999989093, 1.988895999998931]",928.4840053000007,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,0,1,0,1,323,231,1311,5,0,5,0,0,26,26,26,,,,,,,,,,,,,937.4907531999997,938.4914013000016,938.4745628000019,943.2787898000024,943.2787898000024,None,939.4756178300006,None,"['num_3', 'num_2', 'num_3']","[0.6347234000022581, 1.5860646000000997, 2.3061520000010205]",943.2787898000024,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,1,1,0,132,211,2132,5,0,5,0,0,27,27,27,,,,,,,,,,,,,952.3031198999997,953.3031498000018,953.2868049000026,958.0904690999996,958.0904690999996,None,954.2876360300027,None,"['num_1', 'num_2', 'num_2']","[1.0465970000004745, 1.9827714999992168, 2.8065061999986938]",958.0904690999996,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,1,1,0,313,132,3122,5,0,5,0,0,28,28,28,,,,,,,,,,,,,967.0809765000013,968.0819981999994,968.0819981999994,972.8853013000007,972.8853013000007,None,969.0823825300024,971.9016021000025,"['num_3', 'num_1', 'num_3']","[0.6517889999995532, 1.5158401999979105, 2.2041147999989334]",972.8853013000007,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,1,0,1,1,323,231,2232,5,0,5,0,0,29,29,29,,,,,,,,,,,,,981.8930495000022,982.8943966000006,982.8770810000024,987.6809505000019,987.6809505000019,None,983.8779163300017,None,"['num_3', 'num_2', 'num_3']","[0.7521446000027936, 1.3439751000005344, 1.8719361000003119]",987.6809505000019,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,1,1,1,1,232,123,3313,5,0,5,0,0,30,30,30,,,,,,,,,,,,,996.6716563000009,997.6723026,997.6723026,1002.4762418999999,1002.4762418999999,None,998.67327563,None,"['num_2', 'num_1', 'num_2']","[1.4927591999985452, 2.564852300001803, 3.2128505000000587]",1002.4762418999999,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,1,0,0,133,312,2131,5,0,5,0,0,31,31,31,,,,,,,,,,,,,1011.4834929999997,1012.4839147000021,1012.4839147000021,1017.2880731000005,1017.2880731000005,None,1013.4849815299997,None,"['num_1', 'num_3', 'num_3']","[0.9452725000010105, 2.056906900001195, 2.9611653000029037]",1017.2880731000005,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.2954787000017,None,space,13.13736229999995,1025.2954787000017,None,1038.4716270000026,None,space,1154.3759138999994,1038.4716270000026,None,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
